Bench mbasis, FFT prime p = 882705526964617217, bit length = 60
rdim	cdim	order	app-rcmp	app-rupd	int-rcmp	int-rupd
128	43	64	1.05357233	1.29306590	0.75610278	1.29922320
128	43	128	3.86757554	4.92486231	2.68912441	4.97972509
128	50	2	0.00686905	0.00549765	0.00616803	0.00534365
128	50	4	0.01545725	0.01320482	0.01357212	0.01286481
128	50	8	0.03752834	0.03424565	0.03091936	0.03434362
128	50	16	0.10844734	0.10817186	0.08089491	0.10840364
128	50	32	0.34316168	0.36976758	0.23990264	0.36977226
128	50	64	1.20427461	1.36764722	0.80049241	1.37109243
128	50	128	4.45851001	5.24428516	2.87835404	5.30585293
128	57	2	0.00690268	0.00541336	0.00629369	0.00541318
128	57	4	0.01568719	0.01329931	0.01390865	0.01299927
128	57	8	0.04110007	0.03576129	0.03214755	0.03549382
128	57	16	0.11717653	0.11073729	0.08488288	0.11141399
128	57	32	0.38015693	0.38169177	0.25333713	0.38670289
128	57	64	1.35534084	1.40756390	0.83320325	1.41733943
128	57	128	5.06758701	5.41261376	3.03338059	5.48674563
128	64	2	0.00710672	0.00541768	0.00639113	0.00541138
128	64	4	0.01576728	0.01254024	0.01344868	0.01265904
128	64	8	0.04106744	0.03476125	0.03171446	0.03454580
128	64	16	0.12236175	0.10778077	0.08378652	0.10969868
128	64	32	0.40971288	0.37754128	0.25124422	0.38604541
128	64	64	1.46417596	1.40491360	0.84563786	1.41964578
128	64	128	5.57046954	5.41793687	3.07806235	5.50680460
128	71	2	0.00778751	0.00597797	0.00697065	0.00591468
128	71	4	0.01832804	0.01358107	0.01463949	0.01358042
128	71	8	0.04697340	0.03571971	0.03383384	0.03670901
128	71	16	0.13922038	0.11199876	0.08712921	0.11287888
128	71	32	0.45837412	0.38239780	0.26202885	0.38730193
128	71	64	1.64636850	1.41198022	0.86951079	1.43996983
128	71	128	6.29747076	5.45205736	3.12450240	5.58269180
128	78	2	0.00771134	0.00582910	0.00688853	0.00578543
128	78	4	0.01833389	0.01291268	0.01441417	0.01308715
128	78	8	0.04983129	0.03522450	0.03398887	0.03574648
128	78	16	0.15212507	0.10856377	0.08734248	0.10948194
128	78	32	0.49802407	0.37325740	0.25831016	0.37729836
128	78	64	1.80275896	1.37715502	0.86411933	1.41011851
128	78	128	6.89452224	5.32044382	3.09755013	5.46707424
128	85	2	0.00773707	0.00568122	0.00681786	0.00566618
128	85	4	0.01843223	0.01265653	0.01414635	0.01267723
128	85	8	0.05060913	0.03368387	0.03334663	0.03442007
128	85	16	0.15488277	0.10357809	0.08557754	0.10534125
128	85	32	0.52861943	0.35222037	0.25270442	0.36178430
128	85	64	1.95200565	1.29589046	0.83097062	1.33292420
128	85	128	7.48570394	4.99797814	2.98684025	5.19083801
128	92	2	0.00759076	0.00544933	0.00662743	0.00547189
128	92	4	0.01981448	0.01219171	0.01449981	0.01251034
128	92	8	0.05414905	0.03245090	0.03322718	0.03281738
128	92	16	0.16776316	0.09712628	0.08488087	0.09932071
128	92	32	0.57107046	0.32448902	0.24514536	0.33677818
128	92	64	2.09558920	1.18390175	0.79729742	1.24072312
128	92	128	8.00838854	4.56259098	2.81825874	4.78429500
128	99	2	0.00787923	0.00564827	0.00687320	0.00566396
128	99	4	0.02134822	0.01316387	0.01547227	0.01339371
128	99	8	0.05927614	0.03431998	0.03534738	0.03623520
128	99	16	0.18803289	0.10319934	0.09101548	0.10670239
128	99	32	0.64259976	0.35097847	0.26392938	0.36551484
128	99	64	2.38172919	1.29126270	0.85885110	1.34918857
128	99	128	9.19304847	4.97843293	3.08014225	5.23690507
128	106	2	0.00781698	0.00531601	0.00653744	0.00527494
128	106	4	0.02078189	0.01190935	0.01454881	0.01209605
128	106	8	0.06029666	0.03049245	0.03341268	0.03115595
128	106	16	0.19183901	0.08977596	0.08426470	0.09552401
128	106	32	0.66909057	0.30117054	0.24069445	0.31239874
128	106	64	2.51625754	1.09034018	0.77035306	1.15885164
128	106	128	9.69100822	4.24962138	2.71930419	4.49922396
128	113	2	0.00734277	0.00486577	0.00616574	0.00511727
128	113	4	0.02017739	0.01052172	0.01353053	0.01072729
128	113	8	0.06214401	0.02626183	0.03151977	0.02788275
128	113	16	0.19808715	0.07364748	0.07686123	0.07793869
128	113	32	0.70342154	0.23515834	0.21124537	0.25486295
128	113	64	2.65423462	0.86086155	0.65907255	0.93905121
128	113	128	10.28001167	3.37280728	2.33079974	3.63534932
128	120	2	0.00705797	0.00437033	0.00578592	0.00437794
128	120	4	0.01956828	0.00897157	0.01269087	0.00918130
128	120	8	0.05975894	0.02072307	0.02787991	0.02188617
128	120	16	0.20341937	0.05455055	0.06760970	0.05935382
128	120	32	0.72799396	0.16840240	0.17639368	0.18451977
128	120	64	2.77999918	0.61828907	0.53834000	0.70107137
128	120	128	10.79364663	2.42759995	1.91804779	2.75208058
128	127	2	0.00666131	0.00383171	0.00534462	0.00384450
128	127	4	0.01916145	0.00733004	0.01138430	0.00747546
128	127	8	0.05962359	0.01477052	0.02463971	0.01599954
128	127	16	0.20343114	0.03292248	0.05513266	0.03815736
128	127	32	0.74874243	0.08600389	0.13449681	0.10676234
128	127	64	2.90650296	0.33042622	0.38214801	0.43190147
128	127	128	11.43693199	1.27150704	1.33245116	1.71827337
256	1	2	0.04446352	0.04363880	0.04505182	0.04339874
256	1	4	0.08428468	0.08240100	0.08599796	0.08302148
256	1	8	0.16503177	0.16297351	0.16186945	0.16096035
256	1	16	0.32088150	0.32072182	0.32570386	0.32239380
256	1	32	0.63239507	0.64727920	0.65256973	0.65717909
256	1	64	1.25894513	1.33937789	1.25795272	1.36984823
256	1	128	2.51482428	2.86950137	2.57044691	2.88646470
256	14	2	0.04388106	0.04187482	0.04399825	0.04132349
256	14	4	0.08458798	0.08357537	0.08322642	0.08212858
256	14	8	0.16730740	0.16964714	0.16444141	0.17208972
256	14	16	0.32322275	0.38305324	0.31950644	0.38117235
256	14	32	0.77985386	1.04785032	0.77165739	1.05333130
256	14	64	2.11577065	3.23139355	2.09625572	3.19401260
256	14	128	6.42061135	11.05208848	6.17434518	11.04835785
256	27	2	0.04439491	0.04149431	0.04240274	0.04099863
256	27	4	0.08471891	0.08329352	0.08302070	0.08160256
256	27	8	0.16925458	0.18237267	0.16246234	0.18073377
256	27	16	0.41504002	0.49149102	0.38323881	0.48970212
256	27	32	1.08813031	1.49877619	0.99386945	1.50481899
256	27	64	3.21780737	5.09010739	2.96974502	5.04183051
256	27	128	10.77600599	18.43824485	9.72972359	18.49060982
256	40	2	0.04477242	0.04017363	0.04320122	0.04038326
256	40	4	0.08583307	0.08232330	0.08301969	0.08369719
256	40	8	0.19028061	0.20232329	0.17484071	0.19901741
256	40	16	0.48447930	0.56157421	0.43975453	0.56599754
256	40	32	1.35791920	1.79611390	1.20708038	1.82134204
256	40	64	4.25462374	6.36261207	3.71241816	6.48961800
256	40	128	15.14633548	23.82875466	12.86386226	23.83858773
256	53	2	0.04441426	0.03961560	0.04218700	0.03979656
256	53	4	0.08938264	0.08288552	0.08182855	0.08399744
256	53	8	0.21476343	0.22512213	0.19329474	0.22284251
256	53	16	0.55721599	0.65274511	0.48191791	0.65727505
256	53	32	1.64583976	2.16738371	1.38022436	2.18827642
256	53	64	5.44080676	7.80254015	4.49023505	7.77233347
256	53	128	19.37268205	29.34499276	15.75817186	29.38932026
256	66	2	0.04500705	0.03945026	0.04201612	0.03901202
256	66	4	0.09994491	0.09073402	0.08993621	0.09030389
256	66	8	0.23322267	0.24243964	0.21007806	0.24249275
256	66	16	0.63392804	0.73046174	0.52642954	0.71935030
256	66	32	1.92528340	2.42076167	1.53895047	2.39669688
256	66	64	6.49120025	8.81128961	5.06030599	8.89629922
256	66	128	23.56186646	33.58700579	18.05435619	33.67721094
256	79	2	0.04607716	0.03954825	0.04326365	0.03887944
256	79	4	0.09994037	0.09115168	0.08989579	0.09201107
256	79	8	0.25114207	0.25067943	0.21183355	0.24876343
256	79	16	0.69379897	0.77040909	0.56481293	0.78130855
256	79	32	2.19963883	2.66833293	1.66770419	2.67985715
256	79	64	7.58089817	9.78002298	5.57840310	9.76548171
256	79	128	27.95913557	37.37211275	20.02265449	37.56280953
256	92	2	0.04685092	0.03881185	0.04299970	0.03899215
256	92	4	0.11116605	0.09785288	0.09783948	0.09514720
256	92	8	0.27210047	0.25506090	0.22087547	0.25939898
256	92	16	0.78711399	0.81445927	0.59889399	0.82077640
256	92	32	2.47814576	2.83207115	1.78432241	2.80564872
256	92	64	8.75158955	10.39192578	6.01811385	10.35977435
256	92	128	32.25582082	39.79938093	21.55146268	39.94178957
256	105	2	0.04674496	0.03832264	0.04258916	0.03794953
256	105	4	0.11272020	0.09600622	0.09733532	0.09452682
256	105	8	0.29683147	0.26563251	0.23700525	0.27094457
256	105	16	0.84866567	0.85488582	0.61666741	0.85208021
256	105	32	2.77590636	2.95209301	1.89581178	2.94343850
256	105	64	9.81324617	10.91495762	6.30270974	10.92468012
256	105	128	36.67863687	41.72254571	22.73652062	41.97788052
256	118	2	0.04852593	0.03875895	0.04365736	0.03809956
256	118	4	0.11487457	0.09485263	0.09663121	0.09371575
256	118	8	0.30846635	0.26614454	0.23579501	0.27229635
256	118	16	0.93075990	0.86681695	0.63385661	0.86270881
256	118	32	3.04413675	3.01444993	1.92672866	3.00805075
256	118	64	10.99458951	11.19813119	6.48620415	11.20441761
256	118	128	40.88414436	42.87065371	23.41888915	43.11295430
256	131	2	0.04937150	0.03913891	0.04440419	0.03854705
256	131	4	0.12494138	0.09580119	0.09809339	0.09375138
256	131	8	0.33551032	0.26560442	0.23863454	0.26627653
256	131	16	0.99619932	0.84597262	0.63689581	0.85073825
256	131	32	3.30716866	2.97141348	1.92116616	2.98658964
256	131	64	11.90308979	11.04387603	6.50024320	11.22418032
256	131	128	45.02584436	42.73471095	23.58390472	43.11254582
256	144	2	0.04837286	0.03664338	0.04239172	0.03661839
256	144	4	0.12253884	0.08888456	0.09487384	0.08956860
256	144	8	0.33372069	0.25117160	0.22849965	0.24830745
256	144	16	1.02565126	0.81082469	0.61164012	0.81682736
256	144	32	3.53199039	2.89880170	1.90670515	2.92124287
256	144	64	12.99972200	10.88969197	6.40739023	10.94327737
256	144	128	49.04897228	41.99403962	23.40113226	42.48032976
256	157	2	0.04745250	0.03448485	0.04073762	0.03439030
256	157	4	0.12119078	0.08325594	0.09081056	0.08479464
256	157	8	0.35471238	0.24379145	0.22568385	0.24201129
256	157	16	1.09723456	0.78450417	0.60273865	0.79623030
256	157	32	3.83618547	2.81418195	1.86338458	2.83546913
256	157	64	13.97334603	10.52696631	6.30896106	10.62076048
256	157	128	53.26125930	40.56630565	22.80570294	41.12697302
256	170	2	0.04789100	0.03396071	0.04034834	0.03313126
256	170	4	0.12431717	0.08038667	0.09024697	0.07956183
256	170	8	0.35724259	0.22733268	0.21951069	0.23395864
256	170	16	1.16002830	0.75085117	0.59471322	0.75207594
256	170	32	4.05123316	2.66955087	1.81141651	2.68206771
256	170	64	15.05582600	9.97438702	6.03129210	10.04964732
256	170	128	57.77836020	38.44617724	21.92659371	39.08376660
256	183	2	0.04627268	0.03096570	0.03845091	0.03093048
256	183	4	0.13198761	0.07529391	0.08971180	0.07692282
256	183	8	0.38485741	0.21681421	0.21486785	0.21816822
256	183	16	1.25421339	0.70124867	0.57896170	0.71578929
256	183	32	4.38837554	2.46895407	1.71561455	2.48617263
256	183	64	16.15681513	9.15555813	5.72305074	9.34759531
256	183	128	61.93214608	35.17801752	20.63667729	35.98662075
256	196	2	0.04549905	0.02964007	0.03771989	0.02932283
256	196	4	0.13541019	0.07287193	0.08977839	0.07341523
256	196	8	0.40139439	0.20041656	0.20967628	0.20001255
256	196	16	1.31042983	0.63007626	0.55284892	0.63815283
256	196	32	4.57066880	2.20268619	1.61215475	2.23044316
256	196	64	17.10952782	8.10288609	5.25171143	8.36159175
256	196	128	65.76974197	31.09317015	18.70234755	32.02747662
256	209	2	0.04404843	0.02702431	0.03554788	0.02681816
256	209	4	0.13332540	0.06533650	0.08511006	0.06518048
256	209	8	0.40330891	0.17457760	0.20160812	0.17712359
256	209	16	1.37299498	0.55444541	0.50907735	0.56260364
256	209	32	4.84059934	1.90078932	1.47836196	1.94558427
256	209	64	18.18077809	6.91922950	4.71099750	7.13958466
256	209	128	70.12010029	26.39863269	16.47795281	27.48402081
256	222	2	0.04284389	0.02431517	0.03342185	0.02413672
256	222	4	0.13204474	0.05657874	0.07897161	0.05629147
256	222	8	0.42141025	0.14733714	0.18243374	0.15361906
256	222	16	1.43078759	0.46272753	0.46349707	0.46666035
256	222	32	5.11368511	1.53249709	1.29412086	1.59044892
256	222	64	19.26918809	5.53498904	4.03517290	5.79681619
256	222	128	74.52257273	20.84058552	13.88947887	22.07456317
256	235	2	0.04247480	0.02344306	0.03293347	0.02326397
256	235	4	0.13141822	0.05283058	0.07677973	0.05272164
256	235	8	0.43875627	0.13742403	0.17979750	0.14078884
256	235	16	1.52392404	0.42411692	0.45045377	0.43571854
256	235	32	5.52608260	1.40683791	1.24298742	1.46905890
256	235	64	20.88329782	5.05567419	3.81225801	5.35188862
256	235	128	80.94722233	18.85525802	12.96406875	20.14081319
256	248	2	0.04018347	0.02000251	0.03017174	0.01986795
256	248	4	0.12735926	0.04149478	0.06939197	0.04193545
256	248	8	0.42897324	0.10114877	0.15822916	0.10071714
256	248	16	1.51952031	0.28385398	0.37474350	0.29236065
256	248	32	5.68775849	0.88824043	0.98157194	0.95051777
256	248	64	21.59737910	2.96160991	2.78563036	3.23630113
256	248	128	83.88541327	10.43763156	8.87866627	11.86682207
512	1	2	0.30754072	0.30311553	0.31515675	0.29858197
512	1	4	0.59769012	0.58779518	0.58403665	0.59368172
512	1	8	1.18627191	1.16829586	1.16591308	1.15763857
512	1	16	2.29814751	2.30831170	2.36046088	2.33345929
512	1	32	4.57821560	4.62529278	4.73929143	4.68576314
512	1	64	9.11896979	9.39099907	9.11662079	9.67842526
512	27	2	0.30909119	0.29471592	0.29927683	0.29344486
512	27	4	0.59765453	0.57888492	0.58707964	0.58815040
512	27	8	1.19590743	1.22262902	1.17223081	1.24603500
512	27	16	2.33171338	2.76110470	2.29896753	2.77598870
512	27	32	5.65830467	7.61421421	5.56180979	7.50822847
512	27	64	15.14415080	23.41080736	14.86759259	23.21716221
512	53	2	0.30489521	0.28517077	0.29896843	0.28096016
512	53	4	0.60308273	0.58707420	0.57674225	0.58707954
512	53	8	1.20784986	1.28393631	1.15039719	1.31360374
512	53	16	2.87036632	3.58672949	2.78437045	3.46822435
512	53	32	7.59822818	10.86924936	7.01134372	10.63277181
512	53	64	22.87512632	36.38193843	21.02373886	36.37914974
512	79	2	0.33133407	0.30328929	0.32347429	0.30505670
512	79	4	0.67520567	0.63154382	0.63497888	0.64047325
512	79	8	1.45214105	1.57518724	1.35595965	1.60739205
512	79	16	3.76789399	4.56986201	3.44158330	4.40593347
512	79	32	10.67768668	14.37546841	9.42456136	14.20926105
512	79	64	33.51257650	50.13451965	29.11962313	50.75502720
512	105	2	0.33197808	0.29828311	0.31565250	0.30195783
512	105	4	0.67656003	0.64083767	0.63688060	0.63707817
512	105	8	1.68731281	1.73592182	1.47621125	1.69854339
512	105	16	4.32651246	5.12544936	3.85295941	5.05066898
512	105	32	12.77595433	16.68832797	10.73448171	16.70972743
512	105	64	42.10675852	59.96293600	34.82304227	60.55721669
512	131	2	0.33017258	0.28452996	0.30116894	0.28812145
512	131	4	0.73026930	0.67945175	0.66869159	0.68511640
512	131	8	1.76147508	1.84144701	1.58056206	1.81452024
512	131	16	4.89868265	5.54556406	4.06670342	5.56967887
512	131	32	14.86327755	18.79785606	12.04749172	18.86295464
512	131	64	50.65406101	68.64622372	39.05696689	68.67541714
512	157	2	0.31365264	0.27467139	0.29105192	0.27273609
512	157	4	0.71483601	0.65435282	0.64243233	0.66197834
512	157	8	1.86128574	1.85872813	1.58133186	1.83017921
512	157	16	5.22135098	5.77940313	4.16196691	5.82896960
512	157	32	16.79753733	20.39610948	12.85999481	20.24691631
512	157	64	58.63056978	75.06461635	42.69509479	75.45856086
512	183	2	0.31960444	0.26856887	0.28970050	0.25792763
512	183	4	0.78649719	0.70606580	0.67283129	0.68473304
512	183	8	2.00786279	1.89571881	1.61263631	1.93894343
512	183	16	5.85546286	6.13320645	4.41957039	6.18231777
512	183	32	18.97725748	21.54609284	13.55810029	21.65391816
512	183	64	67.33718398	80.43800883	45.94682262	80.75269601
512	209	2	0.31920820	0.25660144	0.27929094	0.25536138
512	209	4	0.78377273	0.67101506	0.65557266	0.67032349
512	209	8	2.15062772	1.97596505	1.66667950	1.95450539
512	209	16	6.39169140	6.32822013	4.52199903	6.36226202
512	209	32	20.95444432	22.49245797	14.02297829	22.52017781
512	209	64	75.63877606	83.75239666	47.78640377	84.41305737
512	235	2	0.31363877	0.24792393	0.27646278	0.24659093
512	235	4	0.80833049	0.65298928	0.65636501	0.63552921
512	235	8	2.23286579	1.90729823	1.65149590	1.95951128
512	235	16	6.83998068	6.48402115	4.59999271	6.39173657
512	235	32	23.15172041	22.87426523	14.45836934	22.97858234
512	235	64	84.20548711	86.27466275	48.72431131	85.98346566
512	261	2	0.34893380	0.28095499	0.31047004	0.27869557
512	261	4	0.92463155	0.70259733	0.71311894	0.68952935
512	261	8	2.56652542	1.98273982	1.78099558	2.02818945
512	261	16	7.62931823	6.58511763	4.80216830	6.54296281
512	261	32	25.74887153	23.06251522	14.68476371	23.03675511
512	261	64	92.16248995	86.48658308	49.62006996	86.58079911
512	287	2	0.34438215	0.25973192	0.29777748	0.25890695
512	287	4	0.91728360	0.65404986	0.68726809	0.65386187
512	287	8	2.51451432	1.88457490	1.65945148	1.88430692
512	287	16	7.91977373	6.30403437	4.60209755	6.32775278
512	287	32	27.51048505	22.49102420	14.33969745	22.65524875
512	287	64	100.79977646	84.80780313	48.82627596	85.43671314
512	313	2	0.33679143	0.24687860	0.28687054	0.24128571
512	313	4	0.91307389	0.60864163	0.66670511	0.60537665
512	313	8	2.63742127	1.80974460	1.64402305	1.85394683
512	313	16	8.51641936	6.05752125	4.54561246	6.00867358
512	313	32	29.28099086	21.72416462	14.06610333	21.74554615
512	313	64	108.48416195	82.01536724	47.78713931	82.24766528
512	339	2	0.33401694	0.22932665	0.27488365	0.22788929
512	339	4	0.90574397	0.56857036	0.62487601	0.57110740
512	339	8	2.68206514	1.71975968	1.59406144	1.70669066
512	339	16	8.80168670	5.66604771	4.36174416	5.72181010
512	339	32	31.21020559	20.46126849	13.56218155	20.51850273
512	339	64	116.46857533	76.94138397	45.77369376	77.91856631
512	365	2	0.32038691	0.21232681	0.26141450	0.21112412
512	365	4	0.97567910	0.54138265	0.63441598	0.54860636
512	365	8	2.85952152	1.60739724	1.55527311	1.58251388
512	365	16	9.46418644	5.27834841	4.26773240	5.29941480
512	365	32	33.38285559	18.89279940	12.80233672	19.01387491
512	365	64	124.55795131	70.89867617	43.01935860	71.54329179
512	391	2	0.30950146	0.19607551	0.24919538	0.19478686
512	391	4	0.98200598	0.51536168	0.62123852	0.51859948
512	391	8	3.04301714	1.48974927	1.52871081	1.47537048
512	391	16	9.93892771	4.76499801	4.02539495	4.79228012
512	391	32	35.43906515	16.85434302	11.87192170	17.10377308
512	391	64	133.57515099	63.19736604	39.19790419	63.72232363
512	417	2	0.30441236	0.18087352	0.23812827	0.17706123
512	417	4	0.98507080	0.45559853	0.59209282	0.45344627
512	417	8	3.04950432	1.28055258	1.41288294	1.29120060
512	417	16	10.36473488	4.12813886	3.71023296	4.13913735
512	417	32	37.55649947	14.43337043	10.72426663	14.62000790
512	417	64	140.85950827	53.61429909	34.66657724	54.31829995
512	443	2	0.29480432	0.15601331	0.21879897	0.15378627
512	443	4	0.94244512	0.38370563	0.53821917	0.38248527
512	443	8	3.24643084	1.07230968	1.32023073	1.07221704
512	443	16	10.94710179	3.35843059	3.34011181	3.37945512
512	443	32	39.81688832	11.56323915	9.29783126	11.65765334
512	443	64	148.83231207	42.25177447	29.18092683	43.41792994
512	469	2	0.26803327	0.13588957	0.20022336	0.13555673
512	469	4	0.87965715	0.31782127	0.48462650	0.31664154
512	469	8	3.00104921	0.83740109	1.14681218	0.84635146
512	469	16	10.36937502	2.47249132	2.79555339	2.53254983
512	469	32	38.00972864	8.24809044	7.52329760	8.46392238
512	469	64	143.74519186	29.37817798	22.47382240	30.54663096
512	495	2	0.26069734	0.11990610	0.18866765	0.11842429
512	495	4	0.86488984	0.26401978	0.44815067	0.26018638
512	495	8	2.97005583	0.63844704	1.03954467	0.64723252
512	495	16	10.62662744	1.76765303	2.43299878	1.81571046
512	495	32	39.86661200	5.48617439	6.17363278	5.75001754
512	495	64	152.16825904	18.60479568	17.32687592	19.90303935
1024	1	2	2.17575792	2.12556150	2.14661327	2.10078363
1024	1	4	4.18801969	4.18371173	4.12896737	4.20647702
1024	1	8	8.38549938	8.33778601	8.29786883	8.29389186
1024	1	16	16.46608064	16.46818977	16.79958499	16.55907979
1024	1	32	32.83493591	33.16570075	32.90451318	33.38576537
1024	53	2	2.12515893	2.05186329	2.05797179	2.07117013
1024	53	4	4.27237563	4.22906111	4.10214431	4.14740762
1024	53	8	8.38868769	8.77726282	8.25169497	8.94137314
1024	53	16	17.08671443	20.14664540	16.24750784	20.24002223
1024	53	32	41.35578863	55.70437687	38.82645188	55.81239555
1024	105	2	2.13942298	2.02064320	2.06447925	2.02773358
1024	105	4	4.35008181	4.23060130	4.13837608	4.28282011
1024	105	8	8.60773134	9.46431494	8.16616379	9.32370046
1024	105	16	21.17054739	26.03344871	19.66938213	25.77580818
1024	105	32	55.61066306	79.52383867	51.48928754	78.96841928
1024	157	2	2.21967345	2.08085047	2.14135319	2.09593584
1024	157	4	4.57811818	4.45036377	4.32647775	4.52458457
1024	157	8	10.41170179	11.30834056	9.73036702	11.04108946
1024	157	16	26.43449889	31.86545329	23.50323012	31.96477630
1024	157	32	74.58867180	103.71833180	65.58652796	104.70595201
1024	209	2	2.23863470	2.05196451	2.11001600	2.02657627
1024	209	4	4.69084876	4.48346627	4.28326955	4.41778914
1024	209	8	11.77055728	12.23601337	10.47338131	12.37782860
1024	209	16	33.06773950	37.13452230	26.68320208	37.35930967
1024	209	32	91.69358598	123.69771640	76.85820549	122.94327071
1024	261	2	2.21007604	1.99317746	2.05827450	2.00019839
1024	261	4	5.07217844	4.82640601	4.64169478	4.88708758
1024	261	8	12.83862269	13.40412036	11.16711484	13.18159146
1024	261	16	34.94168170	40.71201867	28.74877015	41.03249683
1024	261	32	107.09861826	139.58815093	85.38094204	140.96118445
1024	313	2	2.20086997	1.91781486	2.00887991	1.90039251
1024	313	4	5.12505415	4.63177180	4.54506017	4.67573472
1024	313	8	13.34904143	13.46875041	11.29413044	13.54592374
1024	313	16	38.62313586	43.12771377	30.12134215	42.49923541
1024	313	32	123.30006166	149.73533353	92.22071367	150.70323336
1024	365	2	2.19814329	1.83317299	1.97691551	1.84490546
1024	365	4	5.74231654	4.91322112	4.84903641	4.99976402
1024	365	8	14.99832897	14.04983798	11.67730547	13.81537912
1024	365	16	42.99110159	45.16384357	31.58754784	45.05601572
1024	365	32	140.01815977	161.34265785	95.98442280	161.64973828
1024	417	2	2.18719513	1.76280951	1.93208718	1.77865431
1024	417	4	5.77956215	4.78194165	4.74049965	4.85819540
1024	417	8	15.88194896	14.45753639	12.07266349	14.22579149
1024	417	16	47.56786231	46.87930605	33.05495714	47.20065331
1024	417	32	156.02145361	168.15555407	100.95114791	169.36043196
1024	469	2	2.13565503	1.68916184	1.86183419	1.71196416
1024	469	4	5.57730174	4.55144421	4.52004400	4.41870252
1024	469	8	15.60683431	13.71520262	11.51485735	13.79512868
1024	469	16	49.29157503	45.99759100	33.12216260	46.43544287
1024	469	32	164.07842248	164.99366100	101.61353033	163.96122743
1024	521	2	2.39442222	1.90604285	2.11537000	1.92726143
1024	521	4	6.33628997	4.94001678	4.90789847	4.94003532
1024	521	8	17.74706619	14.45617810	12.32386485	14.30178721
1024	521	16	54.09178776	46.81655377	33.72551409	47.02915715
1024	521	32	180.71535174	177.44136226	109.80902648	179.40680555
1024	573	2	2.79296552	2.24108750	2.44053440	1.81925374
1024	573	4	6.42872806	5.03560209	4.90273369	5.34696042
1024	573	8	21.17878207	15.25432399	12.84254051	13.95807077
1024	573	16	61.82767209	47.32651933	35.03208876	46.59333811
1024	573	32	206.90074752	169.55643044	103.67194159	164.21906003
1024	625	2	2.39669688	1.83093629	2.03020721	1.81090294
1024	625	4	6.50011828	4.65500680	4.80130263	4.71263497
1024	625	8	19.74603933	14.34545943	12.52424675	14.17446583
1024	625	16	62.30550427	47.49297954	34.71816525	47.90379830
1024	625	32	218.53067547	171.75797040	114.72879822	183.42800976
1024	677	2	2.32494649	1.68326866	2.11324788	1.73350837
1024	677	4	6.50758545	4.42689973	4.66780535	4.32503716
1024	677	8	20.31543718	13.54895403	12.61326902	13.94449981
1024	677	16	69.71538993	45.13925768	33.51991570	44.28076228
1024	677	32	232.71500964	161.45060117	104.32843459	161.61590495
1024	729	2	2.22848259	1.53161286	1.83248942	1.51906612
1024	729	4	6.91252132	4.05797868	4.51574841	4.07325445
1024	729	8	20.78294290	12.24397245	11.57662179	12.10292050
1024	729	16	68.53248725	40.94900342	31.79318813	41.23163546
1024	729	32	245.52088998	148.53323794	97.67587510	148.64259851
1024	781	2	2.16302316	1.38067722	1.74150821	1.39106520
1024	781	4	7.01922891	3.77027431	4.47917059	3.81985648
1024	781	8	21.76773821	11.26695751	11.11073969	11.04654081
1024	781	16	72.91877517	36.62871095	30.16000418	36.87530206
1024	781	32	258.39831181	132.17622562	90.05097535	132.73189782
1024	833	2	2.10082147	1.23611521	1.64299375	1.24243062
1024	833	4	6.90129404	3.28285736	4.18275907	3.31817115
1024	833	8	22.11721361	9.65488379	10.24332105	9.54277699
1024	833	16	74.82509426	31.64741881	27.29411745	31.87945592
1024	833	32	287.96831286	113.23054407	81.49927914	113.78388552
1024	885	2	2.32880907	1.08363940	1.56841660	1.08277213
1024	885	4	6.71406228	2.75885730	3.83723867	2.79127346
1024	885	8	22.92792157	8.07189036	9.35012339	7.98339239
1024	885	16	78.19561913	25.51751488	24.45650003	30.02101220
1024	885	32	307.22954223	91.12638843	69.13309669	96.00189144
1024	937	2	1.86336936	0.92164106	1.38042309	0.91589800
1024	937	4	6.12127963	2.24417323	3.34665695	2.20137041
1024	937	8	21.14524440	6.12303858	8.07951490	6.12023431
1024	937	16	74.05174922	18.55910846	20.16202026	19.04473749
1024	937	32	292.21516015	62.80378291	54.34595250	64.21215078
1024	989	2	1.77796100	0.74440755	1.25780735	0.74381881
1024	989	4	6.08378479	1.63077768	3.03883225	1.67137917
1024	989	8	21.03924081	4.00798967	6.97997429	4.74972785
1024	989	16	83.50200066	10.88776309	16.75329659	11.12913599
