Bench mbasis, random prime p = 610672428373912909, bit length = 60
rdim	cdim	order	app-rcmp	app-rupd	int-rcmp	int-rupd
128	50	2	0.00684971	0.00548257	0.00615326	0.00537784
128	50	4	0.01562472	0.01292425	0.01322957	0.01275424
128	50	8	0.03733850	0.03424659	0.03180020	0.03456197
128	50	16	0.10785015	0.10762461	0.08146015	0.10863286
128	50	32	0.34143778	0.36761329	0.24124362	0.37418956
128	50	64	1.20597522	1.35984417	0.79379348	1.36051368
128	50	128	4.48051191	5.25505766	2.89196887	5.30547569
128	57	2	0.00703953	0.00545607	0.00642683	0.00537707
128	57	4	0.01559544	0.01265012	0.01333464	0.01276606
128	57	8	0.04081845	0.03561122	0.03211930	0.03521416
128	57	16	0.11739227	0.10916812	0.08352498	0.11072888
128	57	32	0.37956426	0.37764686	0.25132471	0.38653607
128	57	64	1.34631773	1.40792209	0.84302092	1.41931277
128	57	128	5.07269048	5.41664196	3.03885144	5.50221550
128	64	2	0.00706958	0.00534388	0.00635566	0.00536983
128	64	4	0.01691011	0.01248953	0.01338355	0.01258922
128	64	8	0.04104169	0.03464157	0.03170513	0.03431202
128	64	16	0.12437417	0.10793145	0.08342422	0.10881643
128	64	32	0.40482888	0.37567313	0.25310898	0.38338898
128	64	64	1.45321461	1.39908296	0.84846136	1.42590018
128	64	128	5.57049276	5.42115032	3.08824932	5.50515858
128	71	2	0.00779991	0.00601673	0.00713159	0.00598560
128	71	4	0.01828708	0.01360504	0.01457104	0.01343619
128	71	8	0.04758939	0.03565824	0.03395200	0.03648746
128	71	16	0.13850565	0.11199466	0.08681478	0.11319534
128	71	32	0.46366901	0.38264049	0.26113815	0.39243370
128	71	64	1.64862289	1.40733506	0.86808603	1.44521968
128	71	128	6.29913110	5.45458819	3.12460981	5.58155053
128	78	2	0.00779435	0.00587071	0.00698604	0.00588494
128	78	4	0.01863516	0.01327430	0.01466300	0.01302561
128	78	8	0.04966723	0.03504800	0.03374494	0.03603045
128	78	16	0.15023968	0.11032771	0.08772670	0.11057328
128	78	32	0.50034174	0.37482884	0.25966639	0.37892656
128	78	64	1.81976742	1.37762293	0.85318673	1.39670612
128	78	128	6.91477215	5.32060840	3.10481578	5.46842839
128	85	2	0.00777464	0.00566476	0.00682574	0.00572395
128	85	4	0.01914259	0.01271255	0.01446845	0.01262203
128	85	8	0.05030722	0.03385661	0.03317707	0.03413799
128	85	16	0.15856049	0.10281148	0.08571846	0.10449775
128	85	32	0.52855245	0.35154413	0.25210640	0.36312389
128	85	64	1.95367469	1.29663072	0.83083327	1.33261326
128	85	128	7.46750763	5.00686312	2.97701062	5.18337098
128	92	2	0.00757391	0.00541787	0.00665290	0.00544934
128	92	4	0.01974399	0.01226991	0.01434982	0.01233401
128	92	8	0.05486213	0.03234714	0.03373337	0.03261305
128	92	16	0.16853899	0.09759645	0.08527896	0.09927908
128	92	32	0.56860984	0.32251745	0.24478002	0.33715144
128	92	64	2.08777132	1.18762091	0.79149885	1.23551645
128	92	128	8.01469876	4.56296736	2.83219744	4.76419509
128	99	2	0.00792466	0.00563807	0.00682360	0.00565133
128	99	4	0.02130162	0.01318328	0.01547128	0.01332868
128	99	8	0.06037445	0.03480553	0.03558602	0.03505356
128	99	16	0.18624005	0.10404507	0.09108084	0.10737713
128	99	32	0.64466689	0.34942100	0.26400147	0.36283284
128	99	64	2.37772477	1.29003914	0.86542489	1.34650879
128	99	128	9.17623150	4.97275906	3.08191836	5.19769511
128	106	2	0.00761367	0.00526658	0.00651384	0.00528463
128	106	4	0.02070233	0.01198604	0.01463080	0.01208437
128	106	8	0.06022386	0.03045079	0.03338491	0.03113734
128	106	16	0.19277193	0.08994793	0.08425620	0.09345616
128	106	32	0.67963202	0.29683922	0.23975849	0.31389190
128	106	64	2.50944524	1.09831993	0.76813487	1.15532432
128	106	128	9.69449980	4.19264310	2.71823607	4.44980905
128	113	2	0.00742170	0.00485682	0.00621616	0.00486631
128	113	4	0.02033480	0.01053926	0.01366221	0.01076747
128	113	8	0.06190237	0.02622729	0.03152690	0.02719659
128	113	16	0.19802465	0.07432924	0.07699601	0.07780285
128	113	32	0.70133661	0.23477349	0.21031614	0.25224102
128	113	64	2.64881421	0.86654594	0.66125146	0.93277927
128	113	128	10.25275450	3.32121214	2.31631083	3.61425017
128	120	2	0.00704569	0.00441261	0.00579050	0.00437625
128	120	4	0.01963477	0.00897041	0.01251145	0.00917795
128	120	8	0.05997124	0.02095216	0.02783486	0.02179071
128	120	16	0.20335905	0.05435795	0.06708920	0.05923144
128	120	32	0.72268373	0.16540510	0.17766787	0.18470171
128	120	64	2.76668698	0.61128131	0.53852549	0.70332763
128	120	128	10.73762563	2.40919468	1.87474157	2.73326890
128	127	2	0.00673807	0.00381680	0.00533456	0.00382850
128	127	4	0.01889840	0.00725370	0.01138995	0.00752987
128	127	8	0.05956562	0.01483254	0.02459633	0.01597617
128	127	16	0.20128491	0.03327532	0.05519994	0.03810997
128	127	32	0.74822639	0.08679615	0.13498917	0.10548445
128	127	64	2.91917175	0.32164975	0.38855437	0.40650781
128	127	128	11.40016386	1.23343476	1.31637437	1.67328225
256	1	2	0.04392005	0.04240423	0.04467665	0.04321923
256	1	4	0.08329264	0.08146091	0.08489810	0.08319955
256	1	8	0.16450716	0.16262244	0.16083253	0.15970915
256	1	16	0.31501122	0.33025736	0.32477834	0.31756017
256	1	32	0.62499530	0.66805115	0.64657227	0.65219069
256	1	64	1.24509187	1.38326300	1.30603437	1.35981538
256	1	128	2.48406950	2.95646168	2.55854983	2.97113344
256	14	2	0.04331856	0.04138934	0.04357706	0.04191790
256	14	4	0.08345269	0.08260985	0.08306663	0.08374743
256	14	8	0.16629024	0.17374319	0.16360941	0.17161074
256	14	16	0.33314873	0.37674507	0.31606402	0.37794406
256	14	32	0.80318906	1.03332856	0.76241021	1.04861462
256	14	64	2.14030892	3.21677571	2.07253454	3.20917204
256	14	128	6.41136323	10.98668593	6.12472606	11.00902543
256	27	2	0.04464979	0.04132749	0.04354071	0.04125469
256	27	4	0.08695685	0.08301107	0.08413696	0.08389534
256	27	8	0.16737666	0.18099496	0.16032974	0.17913973
256	27	16	0.40892370	0.48559491	0.38674807	0.48751425
256	27	32	1.08415370	1.49172495	0.99831086	1.50734877
256	27	64	3.24262009	5.09361206	2.94414806	5.04171929
256	27	128	10.83375641	18.55238559	9.73013432	18.55330584
256	40	2	0.04468332	0.04045569	0.04249128	0.03994888
256	40	4	0.08795160	0.08180655	0.08269820	0.08297770
256	40	8	0.18799280	0.20080674	0.18119307	0.20453917
256	40	16	0.48276252	0.57972121	0.43621297	0.57135324
256	40	32	1.34174933	1.83878638	1.19566755	1.80084478
256	40	64	4.32498166	6.40483688	3.71195629	6.45622810
256	40	128	15.11788895	24.06420252	12.90067918	24.01032856
256	53	2	0.04468133	0.03976885	0.04282829	0.04036250
256	53	4	0.08935939	0.08299074	0.08381067	0.08305320
256	53	8	0.21689841	0.22379112	0.19181745	0.22033351
256	53	16	0.55321192	0.64602151	0.50575756	0.65261793
256	53	32	1.63281334	2.14950057	1.36519160	2.17000187
256	53	64	5.47308702	7.77197570	4.49402326	7.80932691
256	53	128	19.52060495	29.47330231	15.63417986	29.51558764
256	66	2	0.04521639	0.03968944	0.04305427	0.03944563
256	66	4	0.09892450	0.09193280	0.08944945	0.08928863
256	66	8	0.23868801	0.23691401	0.20701842	0.24123159
256	66	16	0.63110534	0.72493011	0.52341254	0.73625227
256	66	32	1.91695427	2.44771925	1.52590107	2.42374891
256	66	64	6.54447832	8.85973410	5.11305668	8.84105295
256	66	128	23.67825430	33.47951689	18.01392776	33.57478163
256	79	2	0.04634299	0.03892931	0.04273823	0.03931842
256	79	4	0.09992565	0.09133614	0.09148456	0.09097536
256	79	8	0.25254450	0.25027086	0.21067154	0.24607275
256	79	16	0.70505796	0.76453281	0.56958984	0.77095838
256	79	32	2.18617914	2.64868676	1.66972800	2.68093009
256	79	64	7.63768208	9.71595542	5.60782035	9.83937549
256	79	128	27.94942110	37.05237242	20.00691180	37.27949737
256	92	2	0.04628601	0.03850228	0.04243327	0.03881232
256	92	4	0.11267753	0.09716620	0.09712547	0.09698531
256	92	8	0.27003832	0.26197118	0.22638894	0.25851589
256	92	16	0.78432765	0.80942318	0.59587187	0.81626299
256	92	32	2.49644196	2.81554929	1.80191522	2.82170627
256	92	64	8.70848732	10.31604469	5.98717951	10.42435456
256	92	128	32.21000082	39.58721558	21.55065711	39.79460033
256	105	2	0.04825133	0.03867753	0.04334379	0.03823929
256	105	4	0.11216279	0.09571339	0.09679422	0.09684041
256	105	8	0.29324630	0.26707339	0.23439642	0.26950459
256	105	16	0.85938756	0.84510198	0.61422119	0.85406770
256	105	32	2.77273766	2.97435255	1.86974059	2.96858543
256	105	64	9.85350978	10.88587950	6.28844156	10.90779393
256	105	128	36.47452698	41.77638402	22.67843048	42.03923621
256	118	2	0.04841387	0.03844331	0.04332377	0.03825147
256	118	4	0.11606875	0.09402060	0.09774024	0.09580276
256	118	8	0.30546446	0.26981870	0.23361246	0.27061118
256	118	16	0.93687100	0.86081969	0.64411015	0.86873818
256	118	32	3.05932429	3.02461106	1.92703257	3.01388758
256	118	64	10.96234952	11.16225417	6.48935035	11.19217471
256	118	128	40.99265204	42.89886987	23.48947011	43.23677574
256	131	2	0.05069585	0.03961076	0.04499615	0.03933504
256	131	4	0.12571612	0.09550365	0.09968585	0.09538926
256	131	8	0.33401694	0.26562409	0.23862746	0.26866104
256	131	16	0.99261225	0.85401889	0.63485244	0.85163805
256	131	32	3.27246680	2.99837046	1.92056399	2.96849402
256	131	64	11.82006465	11.10559040	6.55430691	11.17829144
256	131	128	44.97881398	42.69366104	23.64550500	43.11664000
256	144	2	0.04914794	0.03670221	0.04327756	0.03668085
256	144	4	0.12197162	0.08819962	0.09444908	0.08847169
256	144	8	0.33020373	0.24996332	0.22711537	0.24957091
256	144	16	1.02629793	0.81503416	0.61100138	0.81029829
256	144	32	3.52390559	2.89948203	1.89556719	2.93558330
256	144	64	12.88041131	10.88228134	6.40834292	10.94908682
256	144	128	48.92118920	41.95772260	23.37039575	42.42855027
256	157	2	0.04768292	0.03451274	0.04149218	0.03416446
256	157	4	0.11974467	0.08237020	0.09019831	0.08393394
256	157	8	0.35097914	0.24078974	0.22368845	0.24021933
256	157	16	1.09252275	0.77855349	0.59984893	0.78605108
256	157	32	3.80636317	2.80054342	1.87381938	2.83231527
256	157	64	13.91743223	10.46058910	6.31220592	10.66861311
256	157	128	53.19926175	40.41742117	22.77000593	41.04474888
256	170	2	0.04723040	0.03367711	0.04019181	0.03354002
256	170	4	0.12255623	0.07961202	0.08924250	0.08060163
256	170	8	0.36278208	0.22866707	0.22206616	0.23270911
256	170	16	1.15298028	0.75318430	0.59084104	0.75746637
256	170	32	4.02661899	2.65902975	1.79690581	2.69715988
256	170	64	14.98865761	9.96826497	6.06388487	10.05788140
256	170	128	57.60961680	38.36691359	21.88200792	39.09061751
256	183	2	0.04607828	0.03067779	0.03815615	0.03073279
256	183	4	0.13082652	0.07491103	0.08959445	0.07618899
256	183	8	0.39115153	0.21739079	0.21940322	0.21564440
256	183	16	1.24553164	0.69791341	0.57769475	0.70636136
256	183	32	4.38461784	2.46075756	1.72661697	2.50342114
256	183	64	16.16989160	9.15731306	5.71911488	9.32748695
256	183	128	62.09959454	35.19430599	20.48206582	36.01657227
256	196	2	0.04513223	0.02960212	0.03722261	0.02919413
256	196	4	0.13454822	0.07364626	0.08871823	0.07296914
256	196	8	0.40293035	0.20433352	0.21187442	0.20274318
256	196	16	1.29763060	0.63403196	0.55049343	0.63919718
256	196	32	4.57817748	2.21033445	1.60660552	2.24113158
256	196	64	17.08889278	8.14954144	5.28107257	8.32679517
256	196	128	65.63306162	31.22450181	18.68982097	32.11656237
256	209	2	0.04363004	0.02675810	0.03528930	0.02678455
256	209	4	0.13285108	0.06454249	0.08358715	0.06511220
256	209	8	0.41206920	0.17809307	0.19888101	0.17593924
256	209	16	1.36329527	0.55084143	0.51317586	0.56040892
256	209	32	4.82779622	1.88815692	1.47249916	1.93799614
256	209	64	18.17318701	6.90570312	4.69210446	7.15939546
256	209	128	70.10684840	26.34398252	16.47271338	27.41108344
256	222	2	0.04235696	0.02416762	0.03387010	0.02412279
256	222	4	0.13038293	0.05605771	0.07804469	0.05688286
256	222	8	0.42563997	0.14922194	0.18372556	0.15109913
256	222	16	1.43877054	0.45684107	0.46863648	0.46709768
256	222	32	5.11882476	1.53930521	1.29539412	1.60364183
256	222	64	19.25282282	5.53669251	4.02851853	5.80097986
256	222	128	74.53527716	20.86070303	13.87015509	22.06630613
256	235	2	0.04323372	0.02362267	0.03327913	0.02328394
256	235	4	0.13020221	0.05273319	0.07634994	0.05447299
256	235	8	0.44114863	0.13667893	0.18101520	0.13998225
256	235	16	1.51589251	0.42640877	0.45218948	0.43202404
256	235	32	5.49489674	1.42539653	1.24997384	1.46647432
256	235	64	20.82420272	5.09596918	3.80680633	5.33714808
256	235	128	80.84613130	18.81588696	13.00213301	20.06217073
256	248	2	0.04097373	0.02010312	0.03013342	0.01977876
256	248	4	0.12816601	0.04291908	0.07047839	0.04171233
256	248	8	0.42671139	0.10228922	0.16260185	0.10284934
256	248	16	1.52537297	0.28205241	0.37331913	0.29819712
256	248	32	5.68772166	0.86784421	0.98133134	0.92803348
256	248	64	21.56730339	2.89833243	2.77917093	3.23712397
256	248	128	83.93298073	10.41400661	8.91138917	11.75223328
512	1	2	0.30470732	0.29901069	0.30931270	0.30107346
512	1	4	0.59280234	0.58421324	0.60097712	0.59160495
512	1	8	1.17400148	1.17321503	1.15467460	1.14387781
512	1	16	2.27174433	2.36762491	2.33386738	2.29805688
512	1	32	4.52129496	4.76935183	4.70066503	4.64589984
512	1	64	9.03158980	9.69873534	9.07632227	9.53142967
512	27	2	0.29985798	0.29190961	0.29806341	0.29403534
512	27	4	0.59252698	0.59076715	0.58456366	0.58056073
512	27	8	1.18444667	1.21490297	1.16247490	1.23803625
512	27	16	2.40218568	2.75000700	2.27569658	2.74836016
512	27	32	5.71505423	7.56533205	5.49265657	7.64232435
512	27	64	15.07411586	23.41159530	14.76551276	23.08090435
512	53	2	0.30864779	0.28874406	0.29672089	0.28682868
512	53	4	0.59876808	0.59918845	0.58625624	0.58779730
512	53	8	1.20456670	1.27490443	1.13536857	1.30448098
512	53	16	2.94647498	3.54778146	2.75539760	3.56241626
512	53	32	7.86926433	10.85902336	7.27435799	10.83882813
512	53	64	23.08716293	36.86276839	20.78322930	36.19112165
512	79	2	0.32852918	0.30753390	0.31514435	0.30863088
512	79	4	0.66715947	0.64703378	0.62587741	0.63363018
512	79	8	1.50437978	1.56229478	1.40136979	1.58993174
512	79	16	3.74370017	4.52042954	3.41653820	4.54631090
512	79	32	10.56689221	14.49752313	9.43500486	14.38448629
512	79	64	34.05818228	49.95460583	29.04263392	50.22180013
512	105	2	0.32894856	0.30447260	0.31395894	0.29856969
512	105	4	0.67132457	0.65086558	0.62827348	0.63740194
512	105	8	1.67335839	1.71196767	1.48568048	1.75054418
512	105	16	4.29569982	5.16438263	3.81364708	5.19623113
512	105	32	12.60788095	17.03069702	10.94980039	16.60926597
512	105	64	42.06798293	60.42745267	34.57908224	60.27284428
512	131	2	0.32028844	0.28230255	0.29978543	0.28426879
512	131	4	0.72652705	0.67389959	0.66106140	0.67946184
512	131	8	1.80596866	1.82800543	1.57705902	1.78867962
512	131	16	4.84281785	5.49047254	4.03280294	5.51100164
512	131	32	14.91846736	18.62168996	11.96216922	18.86737441
512	131	64	50.66996115	68.01651153	39.05739760	68.84841726
512	157	2	0.31411674	0.26904246	0.28852188	0.27049883
512	157	4	0.70875413	0.64812645	0.63686588	0.65500083
512	157	8	1.84489904	1.83574702	1.56592365	1.82063191
512	157	16	5.24732533	5.83098533	4.12390899	5.75019921
512	157	32	16.75409022	20.37664269	12.71827571	20.35848151
512	157	64	59.02284153	75.59155251	42.63682317	75.04319793
512	183	2	0.32097827	0.26601526	0.28727837	0.26755143
512	183	4	0.80415257	0.69720995	0.68854701	0.67598848
512	183	8	1.99239149	1.92699221	1.59848540	1.91865251
512	183	16	5.94954239	6.19674719	4.41317529	6.19088565
512	183	32	19.03525997	21.81475889	13.50413648	21.59299830
512	183	64	66.93397167	80.91100090	45.67276011	80.54019899
512	209	2	0.31639081	0.25438229	0.28121220	0.25575563
512	209	4	0.80655954	0.67197155	0.67375763	0.66881186
512	209	8	2.12672105	1.97045930	1.64559783	1.92828707
512	209	16	6.49545263	6.27172757	4.64961167	6.28526026
512	209	32	21.07648421	22.27293308	13.96833854	22.55429236
512	209	64	75.39822638	83.94493749	47.72911811	84.14308804
512	235	2	0.31431522	0.24740954	0.27732169	0.24788194
512	235	4	0.80699527	0.65017923	0.65805954	0.65102849
512	235	8	2.23944776	1.94461493	1.64087207	1.94155250
512	235	16	6.98517661	6.42535243	4.67291758	6.48477209
512	235	32	23.18759368	22.95414892	14.32899611	22.93250575
512	235	64	83.67629205	85.69994227	49.11018587	86.67813924
512	261	2	0.34743164	0.27675022	0.30553696	0.27700717
512	261	4	0.90965897	0.69985689	0.70691185	0.70800110
512	261	8	2.53302267	2.03124785	1.76118136	2.01642611
512	261	16	7.56923989	6.51193143	4.76061622	6.56414040
512	261	32	25.43766833	23.12779651	14.73381112	23.12398809
512	261	64	91.77274049	86.37248155	49.81170613	86.42971434
512	287	2	0.34183426	0.25667340	0.29594600	0.25688220
512	287	4	0.91327982	0.64761865	0.68502024	0.65305024
512	287	8	2.50353575	1.89175464	1.64595190	1.86554479
512	287	16	8.03131726	6.22915419	4.64392487	6.26819795
512	287	32	27.37918611	22.44753987	14.40585114	22.59057238
512	287	64	100.78698802	84.53023053	48.77232844	85.73528112
512	313	2	0.33769719	0.24664231	0.28288180	0.24379943
512	313	4	0.90426211	0.61583767	0.66003773	0.59986447
512	313	8	2.69172111	1.80890271	1.64652910	1.82963576
512	313	16	8.50903776	6.08026909	4.60397666	6.09348995
512	313	32	29.37072143	21.68094813	14.03886433	21.73817052
512	313	64	108.42098153	81.95860967	47.92884448	81.98356073
512	339	2	0.33063435	0.22834037	0.27531479	0.22796393
512	339	4	0.90863878	0.56825957	0.63917103	0.57023597
512	339	8	2.68449076	1.71883193	1.58184636	1.69587793
512	339	16	8.91008298	5.61539324	4.41430037	5.66575733
512	339	32	31.14109285	20.44758429	13.47917995	20.56365049
512	339	64	116.52518739	77.02204149	45.77383000	77.95900417
512	365	2	0.31919095	0.21468984	0.25994899	0.20915744
512	365	4	0.96886264	0.53848571	0.63025709	0.54114989
512	365	8	2.88494488	1.59409710	1.56928805	1.59677862
512	365	16	9.36932454	5.24708776	4.23960234	5.28990933
512	365	32	33.41341115	18.88514333	12.78304608	18.98248069
512	365	64	124.63995285	71.01649808	42.86245823	71.50563155
512	391	2	0.31310340	0.19654706	0.25028805	0.19322723
512	391	4	0.97153602	0.51275136	0.61534277	0.51435864
512	391	8	3.01715475	1.47811508	1.51736543	1.46338831
512	391	16	9.90660797	4.73970264	4.00180006	4.76906885
512	391	32	35.28593645	16.83415205	11.92026937	17.00546123
512	391	64	132.60132514	63.04504782	39.26543510	63.94281760
512	417	2	0.30190713	0.17859183	0.24111512	0.17732814
512	417	4	0.97640204	0.45114133	0.58537880	0.45492588
512	417	8	3.11933954	1.29113835	1.42189789	1.28476052
512	417	16	10.49483879	4.12465473	3.72097071	4.17348062
512	417	32	37.41613055	14.41063650	10.77721002	14.61035506
512	417	64	141.23729793	53.57342051	34.58468197	54.33451006
512	443	2	0.29574740	0.15739986	0.22179011	0.15370710
512	443	4	0.96873254	0.38275574	0.54676934	0.38371098
512	443	8	3.21086860	1.07474082	1.31665788	1.07462261
512	443	16	10.88283964	3.34836671	3.32024708	3.39405056
512	443	32	39.56637212	11.57862230	9.40433571	11.74371320
512	443	64	149.64684786	42.38719367	29.13725125	43.33665871
512	469	2	0.26492502	0.13832212	0.19964734	0.13625868
512	469	4	0.87152465	0.31626602	0.48044795	0.32054197
512	469	8	2.97940392	0.83653031	1.14747199	0.85429979
512	469	16	10.29079387	2.48335731	2.80315608	2.52315140
512	469	32	37.77841212	8.25067539	7.50314008	8.44882363
512	469	64	143.30172967	29.36511265	22.40478734	30.54508782
512	495	2	0.26284150	0.12200418	0.18975144	0.11797985
512	495	4	0.88132282	0.26058470	0.45788267	0.26166762
512	495	8	2.94204498	0.64278124	1.03213079	0.64461713
512	495	16	10.66377447	1.78113601	2.44075274	1.82395406
512	495	32	40.11159598	5.48993907	6.16972364	5.74791832
512	495	64	151.92749049	18.57502338	17.26564279	19.87266658
1024	1	2	2.12789531	2.09771240	2.16169925	2.13674242
1024	1	4	4.19903081	4.17678710	4.25417089	4.16616728
1024	1	8	8.34714453	8.33858378	8.16752513	8.20672022
1024	1	16	16.32172170	16.28869221	16.74632569	16.40519523
1024	1	32	32.56919598	32.68373160	33.46456781	33.21377751
1024	53	2	2.14912173	2.07605773	2.11895933	2.04928455
1024	53	4	4.24709522	4.22479780	4.06024757	4.22256340
1024	53	8	8.30039118	8.99258177	8.19107882	8.93024021
1024	53	16	17.04447024	20.05052804	16.75630763	20.11337384
1024	53	32	40.84780462	55.23858471	38.49877407	56.01761913
1024	105	2	2.11713161	1.99936502	2.04686185	2.01072561
1024	105	4	4.32610752	4.22770001	4.09526187	4.26340845
1024	105	8	8.53495574	9.42263496	8.32312770	9.33367511
1024	105	16	21.18807717	25.74289247	19.54895689	25.89150498
1024	105	32	55.40778088	78.81378095	50.89886568	78.55294160
1024	157	2	2.23487246	2.10447267	2.12061848	2.07476529
1024	157	4	4.64987702	4.42816558	4.27055272	4.45289172
1024	157	8	10.33194451	11.17926914	9.67139331	11.34161091
1024	157	16	26.54309185	32.26919013	23.28540445	31.84916812
1024	157	32	74.41040008	103.66319798	65.03713759	103.68924238
1024	209	2	2.21638931	2.03559809	2.07556779	2.03944274
1024	209	4	4.65696199	4.44528552	4.22710018	4.52122358
1024	209	8	11.76061356	12.27587526	10.48047171	12.38207879
1024	209	16	30.66747063	37.34394594	26.42770038	37.03666003
1024	209	32	90.91026957	125.19333673	76.44286085	124.09999146
1024	261	2	2.22556057	1.95530611	2.03973446	1.96208025
1024	261	4	5.06378667	4.78209098	4.57048942	4.82562296
1024	261	8	12.71818273	13.29555495	11.08094761	13.09456591
1024	261	16	35.70482989	40.63226578	28.57671049	40.75895010
1024	261	32	107.77730864	138.95742735	84.67475349	139.97451964
1024	313	2	2.20307028	1.91322644	1.98962398	1.91964645
1024	313	4	5.15524935	4.70830897	4.49988260	4.63386589
1024	313	8	13.31762687	13.30985011	11.24730516	13.62394994
1024	313	16	38.81141168	43.56721247	29.74226836	43.36711059
1024	313	32	124.36336944	152.82972768	91.72478785	150.28140849
1024	365	2	2.18441487	1.85806066	1.95293868	1.82946827
1024	365	4	5.70877386	4.88781550	4.81045472	4.91597804
1024	365	8	14.93222712	13.94768275	11.75848623	14.05886726
1024	365	16	42.56496370	45.56005053	31.53275371	45.17434028
1024	365	32	140.55679287	162.36838530	96.24020943	161.07362401
1024	417	2	2.16307639	1.78209165	1.90903889	1.75786205
1024	417	4	5.72436418	4.75040139	4.69290082	4.81472656
1024	417	8	15.98222639	14.42203031	12.04456368	14.22901935
1024	417	16	47.30998834	46.98469259	32.66525294	46.76919790
1024	417	32	156.45652847	167.92010954	101.12782065	168.22841204
1024	469	2	2.13832137	1.67912605	1.86586645	1.69597522
1024	469	4	5.58836248	4.51546636	4.52329962	4.55125842
1024	469	8	15.84600636	13.98499265	11.71718297	13.71094506
1024	469	16	49.10152393	45.78338501	33.17567288	46.23804628
1024	469	32	165.12851598	164.88196574	101.77295150	164.67420870
1024	521	2	2.40227688	1.89350855	2.11172221	1.90104331
1024	521	4	6.37616039	4.87703285	4.98081586	4.91331951
1024	521	8	17.66321627	14.38351020	12.23783493	14.22914953
1024	521	16	54.56637620	46.38435281	34.21951929	46.76932487
1024	521	32	181.11548969	165.95724721	103.69012730	166.22638748
1024	573	2	2.32837757	1.78871923	2.00679772	1.77209040
1024	573	4	6.34900213	4.57152653	4.74781111	4.60335828
1024	573	8	17.70852275	13.51872276	11.82987953	13.37695194
1024	573	16	56.82007251	44.56092778	32.78402467	45.04753530
1024	573	32	194.26198874	162.32478551	103.34746761	162.99581816
1024	625	2	2.41175644	1.80596780	2.05501863	1.80750958
1024	625	4	6.59557561	4.63018078	4.85858464	4.64330572
1024	625	8	19.49833778	14.19538037	12.35227298	13.96831841
1024	625	16	61.95055649	46.84757697	34.36816536	47.22722948
1024	625	32	216.49234683	171.28068806	108.54909853	171.14106741
1024	677	2	2.32691200	1.66554720	1.95316353	1.67446922
1024	677	4	6.50597328	4.25779549	4.64518875	4.28434355
1024	677	8	19.67756070	13.20895331	11.87989268	12.99462757
1024	677	16	64.47260953	43.89836225	33.08932327	44.31386863
1024	677	32	229.61045813	159.98857719	103.53652723	160.46053943
1024	729	2	2.26161140	1.54396453	1.84889011	1.51365855
1024	729	4	6.94783517	4.01689908	4.60224491	4.03240781
1024	729	8	20.60953809	12.12099358	11.41897075	12.20636963
1024	729	16	67.93549767	40.73266418	31.59375156	40.92968735
1024	729	32	244.05139760	147.15590976	97.62547093	147.95698965
1024	781	2	2.16978927	1.39326936	1.73451096	1.36729985
1024	781	4	7.02661807	3.74068841	4.45142495	3.76663649
1024	781	8	21.74815566	11.10461504	11.12004850	11.08224248
1024	781	16	72.48168377	36.54974476	29.97844372	36.49424380
1024	781	32	256.63210852	131.58515872	89.43269129	131.90874244
1024	833	2	2.10460971	1.25103875	1.63788098	1.22625009
1024	833	4	6.84852859	3.30612975	4.17569163	3.28335211
1024	833	8	21.89950721	9.56476519	10.15358755	9.58717442
1024	833	16	74.55686840	31.65917672	27.25410356	31.68970351
1024	833	32	269.95609283	112.33534246	80.21371924	112.46903169
1024	885	2	2.01527510	1.06155591	1.51076602	1.06660510
1024	885	4	6.77822799	2.72348037	3.82600862	2.75949437
1024	885	8	22.76886081	7.96315422	9.37034728	7.88790968
1024	885	16	77.75475218	25.21059117	24.29427088	25.44508051
1024	885	32	282.08368855	88.43661157	68.55868059	89.91636246
1024	937	2	1.83517799	0.91648871	1.36670513	0.91407806
1024	937	4	6.20135533	2.21408976	3.37037919	2.21206775
1024	937	8	20.91629140	6.03254143	8.00203581	6.04439000
1024	937	16	73.49913400	18.36065917	19.94999736	18.58758363
1024	937	32	268.29248015	62.20831367	54.26545379	63.62888496
1024	989	2	1.73155353	0.73777972	1.23498019	0.72788699
1024	989	4	5.98287150	1.59631518	3.00822581	1.62832670
1024	989	8	20.35660071	3.92625475	6.90642611	3.94302396
1024	989	16	74.59482639	10.70156019	15.89710560	10.92788636
1024	989	32	280.72355118	32.84680889	38.91624693	34.03835209

