Bench kernel, random prime p = 958614967646815327, bit length = 60
rdim	cdim	deg	direct-app	direct-int	zls-app		zls-int
32	1	2			0.00029961	0.00029487
32	1	4			0.00075590	0.00079516
32	1	8			0.00205590	0.00214509
32	1	16			0.00625545	0.00652391
32	1	32			0.02452115	0.02465567
32	1	64			0.06405184	0.06269646
32	1	128			0.17372708	0.19110132
32	1	256			0.49425986	0.55859538
32	1	512			1.11650313	1.33584152
32	1	1024			2.60168273	3.30186580
32	1	2048			6.12117680	7.75576442
32	9	2			0.00032467	0.00037750
32	9	4			0.00086128	0.00094575
32	9	8			0.00247328	0.00244536
32	9	16			0.00790359	0.00718761
32	9	32			0.02568740	0.02195569
32	9	64			0.08096999	0.06276810
32	9	128			0.21043912	0.18561741
32	9	256			0.56789811	0.54129911
32	9	512			1.37469374	1.36294224
32	9	1024			3.33348240	3.36882331
32	9	2048			7.82063844	8.11310801
32	17	2			0.00094086	0.00100023
32	17	4			0.00189444	0.00201397
32	17	8			0.00556311	0.00539811
32	17	16			0.01653553	0.01484504
32	17	32			0.05403295	0.04484015
32	17	64			0.15705345	0.12571858
32	17	128			0.42376523	0.36891855
32	17	256			1.08352472	0.99244226
32	17	512			2.61074324	2.45589043
32	17	1024			6.29496286	6.01941024
32	17	2048			14.67907404	14.20374061
32	25	2			0.00127400	0.00141462
32	25	4			0.00289816	0.00302264
32	25	8			0.00856858	0.00816111
32	25	16			0.02727222	0.02295897
32	25	32			0.08682934	0.06822854
32	25	64			0.24076382	0.18684283
32	25	128			0.58742489	0.49023703
32	25	256			1.46351438	1.26391265
32	25	512			3.42249369	3.07906061
32	25	1024			7.88550087	7.22363670
32	25	2048			18.07423586	16.70407234
64	1	2			0.00142087	0.00135960
64	1	4			0.00358301	0.00363927
64	1	8			0.01002076	0.01017140
64	1	16			0.03115032	0.04209518
64	1	32			0.12439991	0.11655463
64	1	64			0.31258096	0.28758484
64	1	128			0.83312043	0.85326691
64	1	256			2.37766520	2.52581912
64	1	512			5.45474639	6.02797645
64	1	1024			13.01307860	14.65619600
64	1	2048			31.28678531	35.86885165
64	17	2			0.00157761	0.00168629
64	17	4			0.00432523	0.00430564
64	17	8			0.01235457	0.01128020
64	17	16			0.03979069	0.03352835
64	17	32			0.12708697	0.10365583
64	17	64			0.36265355	0.28270147
64	17	128			1.05207842	0.81961234
64	17	256			2.76627668	2.36205954
64	17	512			7.10386237	6.23189407
64	17	1024			17.35677656	15.60218158
64	17	2048			41.34680754	38.83813230
64	33	2			0.00449457	0.00470618
64	33	4			0.00945674	0.00941193
64	33	8			0.02903377	0.02818384
64	33	16			0.08366410	0.07214474
64	33	32			0.25751041	0.21089110
64	33	64			0.72963123	0.57982731
64	33	128			2.08523080	1.65503765
64	33	256			5.49535842	4.64354106
64	33	512			14.00201215	12.49616021
64	33	1024			34.00604820	30.25605926
64	33	2048			79.60996034	69.56471368
64	49	2			0.00583135	0.00613968
64	49	4			0.01354277	0.01322592
64	49	8			0.04026620	0.03599428
64	49	16			0.12338005	0.10075463
64	49	32			0.36275508	0.28764007
64	49	64			1.08043595	0.87044015
64	49	128			3.12590322	2.24969201
64	49	256			7.20551235	5.81888072
64	49	512			17.72816115	15.57937695
64	49	1024			45.30500618	38.77649459
64	49	2048			96.74557442	81.04680562
128	1	2			0.00957230	0.00931711
128	1	4			0.02597957	0.02638633
128	1	8			0.07349282	0.07477162
128	1	16			0.22735075	0.23162649
128	1	32			0.84176294	0.83802691
128	1	64			2.05444374	1.94962807
128	1	128			4.98726200	5.06313457
128	1	256			14.03435883	14.55412058
128	1	512			32.09494484	34.40893665
128	1	1024			76.94495364	82.73093353
128	1	2048			183.27286869	198.79213297
128	33	2			0.00990351	0.01010579
128	33	4			0.02867639	0.02740550
128	33	8			0.08487687	0.07618535
128	33	16			0.28122088	0.23681408
128	33	32			0.82718399	0.67918686
128	33	64			2.20384639	1.80273535
128	33	128			5.76120528	4.64304718
128	33	256			14.89015676	12.46396371
128	33	512			40.13806536	34.44310715
128	33	1024			98.30211033	84.24842886
128	33	2048			237.35949326	203.67167841
128	65	2			0.02493867	0.02537095
128	65	4			0.05415887	0.05300455
128	65	8			0.17193048	0.15139731
128	65	16			0.49802226	0.42340933
128	65	32			1.47601336	1.21416595
128	65	64			3.93891828	3.11304297
128	65	128			10.67388489	8.33944116
128	65	256			28.20932923	22.60856211
128	65	512			76.46244680	60.38168399
128	65	1024			186.42813441	146.99119977
128	65	2048			438.45243015	347.27981913
128	97	2			0.03271663	0.03340115
128	97	4			0.07723006	0.07403200
128	97	8			0.23582656	0.19903790
128	97	16			0.70536355	0.56700547
128	97	32			1.93409261	1.53287063
128	97	64			5.38931563	4.13558777
128	97	128			14.82658028	11.46579435
128	97	256			37.28165974	29.12787998
128	97	512			94.93824893	75.09065229
128	97	1024			225.43010609	177.84421779
128	97	2048			526.66509139	416.70595843
256	1	2			0.07305274	0.07079820
256	1	4			0.19851663	0.19823567
256	1	8			0.57354291	0.57542247
256	1	16			1.79999969	1.82486800
256	1	32			6.43092837	6.37640666
256	1	64			14.80549784	14.38397986
256	1	128			34.89235451	33.40350884
256	1	256			94.84048982	94.31586476
256	1	512			215.51110610	216.03051631
256	1	1024			501.22116894	509.47191588
256	1	2048			1172.09926731	1199.14404751
256	65	2			0.07401132	0.07304868
256	65	4			0.21669223	0.20142688
256	65	8			0.66758026	0.57892395
256	65	16			2.19266289	1.80533619
256	65	32			6.14653906	5.02985533
256	65	64			15.42893983	12.41208436
256	65	128			37.87289147	30.48185866
256	65	256			92.84222753	74.98129546
256	65	512			254.50832396	211.70784662
256	65	1024			605.25984835	504.08758123
256	65	2048			1441.20735889	1211.83100141
256	129	2			0.17881063	0.17479274
256	129	4			0.41130247	0.37618990
256	129	8			1.29105642	1.09915940
256	129	16			3.69093912	3.02496262
256	129	32			10.35381631	8.42502061
256	129	64			25.63407875	20.37659649
256	129	128			64.88017216	50.81821209
256	129	256			165.07258943	129.70774551
256	129	512			445.35785655	356.74922372
256	129	1024			1063.13252546	841.01621250
256	129	2048			2533.86314571	2019.64445720
256	193	2			0.20801969	0.20443555
256	193	4			0.51037361	0.46220196
256	193	8			1.57525513	1.29018120
256	193	16			4.67137006	3.61612335
256	193	32			12.22207126	9.48037858
256	193	64			31.74758212	23.97483281
256	193	128			83.31121749	63.63068911
256	193	256			209.23358540	158.05667272
256	193	512			537.35605072	409.11836097
256	193	1024			1281.39337564	976.76678298
256	193	2048			2990.08902489	2268.19550330

