Bench mbasis, random prime p = 871959672481565593, bit length = 60
rdim	cdim	deg	order	app		int		int-geo
2	1	1	2	0.00000348	0.00000581	0.00000712
2	1	1	4	0.00000660	0.00001138	0.00001104
2	1	3	4	0.00000635	0.00001129	0.00001097
2	1	3	8	0.00001344	0.00002403	0.00002226
2	1	7	8	0.00001323	0.00002444	0.00002304
2	1	7	16	0.00003087	0.00005832	0.00004642
2	1	15	16	0.00003169	0.00005858	0.00004677
2	1	15	32	0.00006820	0.00014897	0.00011945
2	1	31	32	0.00006813	0.00015131	0.00012103
2	1	31	64	0.00015194	0.00038620	0.00028192
2	1	63	64	0.00015168	0.00039418	0.00028735
2	1	63	128	0.00036958	0.00097205	0.00067767
2	1	127	128	0.00035591	0.00102706	0.00067019
2	1	127	256	0.00082907	0.00247645	0.00161513
2	1	255	256	0.00082869	0.00274885	0.00158206
2	1	255	512	0.00195435	0.00693808	0.00376598
2	1	511	512	0.00194980	0.00722778	0.00376635
2	1	511	1024	0.00460083	0.01830616	0.00879938
2	1	1023	1024	0.00460268	0.02011441	0.00879674
2	1	1023	2048	0.01082785	0.05048872	0.02040398
2	1	2047	2048	0.01067178	0.05431988	0.01897782
2	1	2047	4096	0.02450071	0.13637974	0.04667951
2	1	4095	4096	0.02462056	0.14509858	0.04515679
2	1	4095	8192	0.05557489	0.36322133	0.10534163
2	1	8191	8192	0.05568728	0.37891019	0.10327390
2	1	8191	16384	0.12532501	0.94511511	0.23516678
2	1	16383	16384	0.12556679	0.97184822	0.23598492
2	1	16383	32768	0.28089320	2.26174817	0.52548161
4	1	1	2	0.00000562	0.00000874	0.00001004
4	1	1	4	0.00001055	0.00001640	0.00001556
4	1	3	4	0.00000936	0.00001551	0.00001454
4	1	3	8	0.00002083	0.00003305	0.00002783
4	1	7	8	0.00001820	0.00003121	0.00002567
4	1	7	16	0.00004651	0.00007165	0.00005671
4	1	15	16	0.00004000	0.00006705	0.00005135
4	1	15	32	0.00012446	0.00017058	0.00013207
4	1	31	32	0.00011441	0.00015641	0.00011822
4	1	31	64	0.00032405	0.00059073	0.00039362
4	1	63	64	0.00027588	0.00052596	0.00032147
4	1	63	128	0.00083413	0.00166701	0.00102623
4	1	127	128	0.00070839	0.00153901	0.00079551
4	1	127	256	0.00203503	0.00437949	0.00265522
4	1	255	256	0.00176542	0.00420324	0.00220541
4	1	255	512	0.00504259	0.01166410	0.00680706
4	1	511	512	0.00451188	0.01174309	0.00576175
4	1	511	1024	0.01204872	0.03161316	0.01661584
4	1	1023	1024	0.01091112	0.03333069	0.01450548
4	1	1023	2048	0.02854403	0.08725076	0.04009094
4	1	2047	2048	0.02600166	0.09215105	0.03550708
4	1	2047	4096	0.06692567	0.23689533	0.09555856
4	1	4095	4096	0.06081299	0.24404106	0.08453059
4	1	4095	8192	0.15699949	0.65325596	0.22481148
4	1	8191	8192	0.14074714	0.67098317	0.19879834
4	1	8191	16384	0.35977378	1.75934201	0.52706624
4	1	16383	16384	0.32108121	1.82442381	0.47156414
4	1	16383	32768	0.82453059	4.67001771	1.21639079
4	2	1	2	0.00000646	0.00001067	0.00001194
4	2	1	4	0.00001250	0.00002035	0.00001859
4	2	3	4	0.00001185	0.00002052	0.00001819
4	2	3	8	0.00002549	0.00004227	0.00003375
4	2	7	8	0.00002485	0.00004285	0.00003374
4	2	7	16	0.00005943	0.00009342	0.00007036
4	2	15	16	0.00005878	0.00009615	0.00007139
4	2	15	32	0.00015771	0.00022639	0.00016765
4	2	31	32	0.00015533	0.00023481	0.00017450
4	2	31	64	0.00042916	0.00070457	0.00045862
4	2	63	64	0.00041849	0.00073860	0.00046772
4	2	63	128	0.00113847	0.00200224	0.00120492
4	2	127	128	0.00114923	0.00213761	0.00118823
4	2	127	256	0.00302855	0.00541464	0.00322133
4	2	255	256	0.00300355	0.00583260	0.00315002
4	2	255	512	0.00719511	0.01517548	0.00813043
4	2	511	512	0.00722262	0.01671729	0.00811239
4	2	511	1024	0.01717138	0.04276486	0.02016596
4	2	1023	1024	0.01704795	0.04941201	0.02022790
4	2	1023	2048	0.03936996	0.12458241	0.04874944
4	2	2047	2048	0.03973695	0.13750996	0.04889474
4	2	2047	4096	0.09047352	0.35561967	0.11495189
4	2	4095	4096	0.09079326	0.38575337	0.11506156
4	2	4095	8192	0.20574064	0.97621652	0.26762900
4	2	8191	8192	0.20849758	1.08780486	0.26764027
4	2	8191	16384	0.46228852	2.60766326	0.63241546
4	2	16383	16384	0.46488307	2.71234232	0.63143099
4	2	16383	32768	1.04240120	6.75135165	1.44916763
4	3	1	2	0.00000753	0.00001237	0.00001355
4	3	1	4	0.00001468	0.00002401	0.00002119
4	3	3	4	0.00001460	0.00002506	0.00002176
4	3	3	8	0.00003196	0.00005375	0.00004192
4	3	7	8	0.00003205	0.00005595	0.00004327
4	3	7	16	0.00007870	0.00012844	0.00009624
4	3	15	16	0.00007871	0.00013288	0.00009966
4	3	15	32	0.00021582	0.00034299	0.00025952
4	3	31	32	0.00021487	0.00034945	0.00027075
4	3	31	64	0.00060118	0.00093862	0.00068625
4	3	63	64	0.00059780	0.00099423	0.00070245
4	3	63	128	0.00165835	0.00268475	0.00177020
4	3	127	128	0.00164947	0.00287508	0.00177094
4	3	127	256	0.00451919	0.00724606	0.00422412
4	3	255	256	0.00451469	0.00789502	0.00453909
4	3	255	512	0.01108618	0.02040700	0.01009679
4	3	511	512	0.01109278	0.02286215	0.01162010
4	3	511	1024	0.02583291	0.05666745	0.02643141
4	3	1023	1024	0.02526700	0.06672492	0.02651821
4	3	1023	2048	0.05692428	0.16622701	0.06353449
4	3	2047	2048	0.05712084	0.18509202	0.06342798
4	3	2047	4096	0.12884048	0.47742365	0.14243461
4	3	4095	4096	0.12859224	0.51453247	0.14573074
4	3	4095	8192	0.28424637	1.27611957	0.32544910
4	3	8191	8192	0.28497304	1.35362226	0.33084370
4	3	8191	16384	0.63047059	3.23811342	0.76368777
4	3	16383	16384	0.63198292	3.48791013	0.76381204
4	3	16383	32768	1.39785340	8.42685540	1.62144046
8	1	1	2	0.00001331	0.00001750	0.00001867
8	1	1	4	0.00002540	0.00003360	0.00003181
8	1	3	4	0.00002117	0.00003027	0.00002806
8	1	3	8	0.00005113	0.00006951	0.00006069
8	1	7	8	0.00003781	0.00005733	0.00004807
8	1	7	16	0.00011563	0.00015447	0.00013047
8	1	15	16	0.00007966	0.00012377	0.00009769
8	1	15	32	0.00045275	0.00039405	0.00033640
8	1	31	32	0.00022646	0.00028625	0.00022737
8	1	31	64	0.00147377	0.00184618	0.00141207
8	1	63	64	0.00065478	0.00113242	0.00064649
8	1	63	128	0.00373732	0.00512150	0.00350001
8	1	127	128	0.00184163	0.00343334	0.00165302
8	1	127	256	0.00959342	0.01367451	0.01005542
8	1	255	256	0.00492515	0.00977984	0.00544719
8	1	255	512	0.02251612	0.03589147	0.02696303
8	1	511	512	0.01172686	0.02754961	0.01556837
8	1	511	1024	0.05159942	0.09231579	0.06685091
8	1	1023	1024	0.02705815	0.07620855	0.04091173
8	1	1023	2048	0.12003303	0.24020107	0.15976456
8	1	2047	2048	0.06190306	0.20687006	0.10447675
8	1	2047	4096	0.27741304	0.61950893	0.37515580
8	1	4095	4096	0.13943966	0.53424509	0.24788022
8	1	4095	8192	0.63265584	1.62485294	0.88732133
8	1	8191	8192	0.31228402	1.43568229	0.60267852
8	1	8191	16384	1.44015572	4.37754973	2.04477519
8	1	16383	16384	0.69587299	4.05791124	1.43418401
8	1	16383	32768	3.25533569	11.57266258	4.67102961
8	2	1	2	0.00001394	0.00002062	0.00002153
8	2	1	4	0.00002875	0.00004110	0.00003729
8	2	3	4	0.00002378	0.00003732	0.00003272
8	2	3	8	0.00005758	0.00008587	0.00006947
8	2	7	8	0.00004706	0.00007701	0.00006053
8	2	7	16	0.00013494	0.00019205	0.00015071
8	2	15	16	0.00010786	0.00017268	0.00013067
8	2	15	32	0.00053441	0.00049058	0.00037972
8	2	31	32	0.00038281	0.00043045	0.00032776
8	2	31	64	0.00166348	0.00195500	0.00133665
8	2	63	64	0.00117389	0.00154593	0.00092451
8	2	63	128	0.00483341	0.00578868	0.00389637
8	2	127	128	0.00333567	0.00472187	0.00246061
8	2	127	256	0.01123769	0.01570625	0.01083447
